0|000807|20160930|0.0960|20161031|20161111|20161114|20170118|20160413|0.10|20160509
0|000809|20160930|-0.1400|20161022|20161123|20161123|20150429|||20141223
0|000810|20160930|0.3475|20161025|20160711|20160830|20160401|20160713|-500.00|20160613
0|000811|20160930|0.5600|20161026|20150916||20150605|20160721|-0.01|
0|000812|20160930|0.0481|20161027|20161226|20161226|20160811|||
0|000813|20160930|0.5941|20161031|20160914|20170109|20160713|20160129|-0.56|20160926
0|000815|20160930|-0.1300|20161031|20160314|||||20160310
0|000816|20160930|0.0058|20161029|20151026|||20160704|0.20|
0|000818|20160930|0.0609|20161029|20160922|20161107|20161229|||
0|000819|20160930|0.1080|20161028|20160808|20161226|20150415|20161220|-183.69|20161226
0|000820|20160930|0.4300|20161031|20160829|20160901|20160608|||20160509
0|000821|20160930|0.0900|20161031|20160629||20161205|20160701|-1.02|20141222
0|000822|20160930|0.0700|20161026|20161227|20170106||20161122|-1.10|
0|000823|20160930|0.2091|20161031|20161018|20161018||||
0|000825|20160930|0.1480|20161019|20170111|20170111||||
0|000826|20160930|0.8400|20161029|20151111||20160405|20160907|-3.50|
0|000828|20160930|0.6027|20161026|20161124|20161124|20150709|20161130|0.18|
0|000829|20160930|0.0640|20161031|20160714|20160812|20160929|||20160509
0|000830|20160930|0.0620|20161027|20150916|||20161118|0.01|
0|000831|20160930|-0.0440|20161025|20161212|20161212|20150709|||20160912
0|000833|20160930|-0.0078|20161029|20161018|20161018|20151019|20160315|-0.10|
0|000835|20160930|-0.2831|20161031|20160725|20160726|20161020|20160128|81.37|
0|000836|20160930|0.0240|20161028|20150923|20160902|20151124|||20160620
0|000837|20160930|-0.0344|20161031|20170111|20170111|20150707|20161104|-0.15|
0|000838|20160930|0.0768|20161022|20161115|20161116|20160324|20161125|-745.00|20160304
0|000839|20160930|0.0559|20161028|20160817|20160823|20150629|20161031|-0.01|20160801
0|000848|20160930|0.3720|20161022|20151221|||20160216|0.50|
0|000850|20160930|0.0660|20161031|20160617||20150507|20160330|-800.00|20150119
0|000851|20160930|0.0691|20161028|20160215|20160729|20160929|||20141222
0|000852|20160930|-0.5700|20161027|20161102|20170106|20150708|||
0|000856|20160930|0.2500|20161021|20161227||20160406|||20170116
0|000858|20160930|1.3440|20161028|20150710||20150729|20160204|-0.05|
0|000859|20160930|-0.0161|20161025|20160615|20161129|20161116|20160630|1.00|
0|000860|20160930|0.4325|20161029|20160503||20150305|||
0|000861|20160930|0.0578|20161020|20160818|20160818|20150703|||
0|000862|20160930|-0.0881|20161021|20151015||20150521|||
0|000863|20160930|0.4100|20161027|20160330||20151203|20161107|-435.24|
0|000868|20160930|0.0400|20161027|20160615||20170113|||
0|000869|20160930|1.2000|20161028|20151201|||||
0|000875|20160930|0.0400|20161028|20160120|20160719|20150821|20161130|338.00|
0|000876|20160930|0.5100|20161031|20150717||20161117|||20160302
0|000877|20160930|0.0049|20161022|20150916||20160914|20160126|0.20|
0|000878|20160930|0.0300|20161028|20161111|20161111|20161018|20160226|600.56|
0|000880|20160930|0.0753|20161028|20160517|||||20160613
0|000881|20160930|0.0020|20161027|20160118|20161215|20160721|||
0|000882|20160930|0.0561|20161027|20161223|20161223|20161124|20160927|0.20|
0|000883|20160930|0.2800|20161028|20150916|||20161216|0.10|
0|000885|20160930|0.0045|20161021|20170118|20170118|20151223|20161230|-39.72|20160822
0|000886|20160930|0.0480|20161028|20160621|||||
0|000887|20160930|0.6800|20161031|20151109||20161118|20161114|-0.52|20141223
0|000888|20160930|0.2746|20161027|20150713|||20170116|-0.59|
0|000889|20160930|0.2777|20161029|20161219|20161102|20170106|20160705|623.00|
0|000890|20160930|0.3580|20161026|20161123|20161123|20160315|20160714|-0.10|
0|000892|20160930|-0.0014|20161021|20160722|20160722|20160713|||20160511
0|000893|20160930|0.0242|20161028|20160713||20160115|||
0|000895|20160930|0.9932|20161027|20151221|||20161024|-0.10|
0|000897|20160930|0.0323|20161028|20170106|20170106||||20141222
0|000898|20160930|0.1350|20161027|20161207|20161214|20160920|||20150119
0|000899|20160930|0.4025|20161028|20161111||20161124|||
0|000900|20160930|0.5344|20161029|20150721|||20161216|-256.00|
0|000901|20160930|0.0862|20161029|20160527|20160729|20160720|||
0|000902|20160930|0.4100|20161031|20150714||20160309|20161223|-0.50|
0|000903|20160930|0.1900|20161031|20140804||20161222|20160527|-0.05|
0|000905|20160930|0.2300|20161029|20160406||20160215|||
0|000906|20160930|0.2400|20161026|20170105|20170105||20170111|-48.00|20150202
0|000908|20160930|0.1900|20161028|20160624||20150709|20161215|-200.00|
0|000909|20160930|0.0770|20161019|20161216|20161229|20151228|||20160613
0|000910|20160930|0.5300|20161028|20160908||20150120|20161209|50.08|
0|000911|20160930|-0.8000|20161027|20160628||20160912|20160512|-0.02|
